candidate	alpha	feature	direction	threshold	mean_active_fraction	mean_oracle_overlap_fraction	mean_unsafe_active_fraction	mean_transition_gap	min_transition_gap	mean_delta_cosine_gap	min_delta_cosine_gap	mean_recall_gap	min_recall_gap
pooled_environment_centered_ridge	0.1	blend_to_floor_norm_ratio	le	0.9753966099653011	0.35	0.22777777777777777	0.12222222222222223	0.00040186159459115154	-0.0010798415043217005	0.002710938352801033	-0.0038916796192918768	-0.005555555555555555	-0.11111111111111116
pooled_environment_centered_ridge	0.1	blend_to_floor_norm_ratio	ge	0.9825277166664634	0.5	0.32222222222222224	0.17777777777777776	0.00024166365301804318	-0.0006721428125729331	0.0025103238823078167	-0.006821069694221138	0.0027777777777777775	-0.1111111111111111
pooled_environment_centered_ridge	0.1	blend_to_floor_norm_ratio	le	0.9825277166664634	0.5	0.3277777777777778	0.17222222222222222	0.0004885460047660233	-0.0011331936283432015	0.002812232056267569	-0.005498234213398678	-0.008333333333333335	-0.11111111111111116
pooled_environment_centered_ridge	0.1	blend_to_floor_norm_ratio	ge	0.9885023107039382	0.35	0.2166666666666667	0.13333333333333333	0.0001372435337400322	-0.0007660214118475998	0.0019396152086526828	-0.004981398633544187	1.3877787807814458e-18	-0.1111111111111111
pooled_environment_centered_ridge	0.1	blend_to_floor_norm_ratio	le	0.9885023107039382	0.6499999999999999	0.4333333333333333	0.21666666666666665	0.0005929661240440343	-0.0011331936283432015	0.00338294072992271	-0.007897080259225975	-0.005555555555555558	-0.11111111111111116
pooled_environment_centered_ridge	0.1	blend_to_floor_norm_ratio	ge	0.9972173235048895	0.2	0.11111111111111112	0.08888888888888888	3.6084319342638476e-05	-0.0007660214118475998	0.0008191852096207985	-0.003717103944791078	-0.0027777777777777775	-0.1111111111111111
pooled_environment_centered_ridge	0.1	blend_to_floor_norm_ratio	le	0.9972173235048895	0.8	0.5388888888888889	0.2611111111111111	0.0006941253384414282	-0.0002801761611958137	0.004503370728954595	-0.008255861652157748	-0.002777777777777779	-0.11111111111111116
pooled_environment_centered_ridge	0.1	floor_blend_delta_cosine	ge	0.9981684292912952	0.7999999999999999	0.513888888888889	0.2861111111111111	0.0005579568880856304	-0.00038460365078496483	0.002260158988233477	-0.004697170224989722	-0.002777777777777779	-0.11111111111111116
pooled_environment_centered_ridge	0.1	floor_blend_delta_cosine	le	0.9981684292912952	0.2	0.13611111111111113	0.06388888888888888	0.00017225276969843576	-0.00028246589665005366	0.0030623969503419273	-0.005323113578090843	-0.0027777777777777775	-0.11111111111111116
pooled_environment_centered_ridge	0.1	floor_blend_delta_cosine	ge	0.9987152320950967	0.65	0.42777777777777776	0.22222222222222224	0.0004863297480830248	-0.0006339389215090432	0.0020104598107771807	-0.004047247455189001	0.002777777777777776	0.0
pooled_environment_centered_ridge	0.1	floor_blend_delta_cosine	le	0.9987152320950967	0.35	0.22222222222222224	0.12777777777777777	0.00024387990970104194	-0.0005693892963484579	0.003312096127798208	-0.007509492144289975	-0.008333333333333333	-0.11111111111111116
pooled_environment_centered_ridge	0.1	floor_blend_delta_cosine	ge	0.9990887924599465	0.5	0.33888888888888885	0.16111111111111112	0.0004149776120472258	-0.0006721428125729331	0.0018104512297223833	-0.0037022906515989384	0.002777777777777776	0.0
