left_out_perturbation_id	alpha_source_only	support_threshold	active_fraction	transition_gap_vs_full	recall_gap_vs_full	delta_cosine_gap_vs_full	transition_improvement	recall_at_1	delta_cosine
1	0.15	0.4933503502876452	1.0	0.0006021975615279826	0.0	-0.0013090498769847136	0.023631162699056667	0.8888888888888888	0.48459560305462
1	0.15	0.7300139265405944	0.7777777777777778	0.000628033150408467	0.0	-0.0004967417901927673	0.023656998287937152	0.8888888888888888	0.48540791114141196
1	0.15	0.7931358005091581	0.6666666666666666	0.0008369254456990355	0.0	0.0005994424086520067	0.02386589058322772	0.8888888888888888	0.48650409534025674
1	0.15	0.8209663844140184	0.5555555555555556	0.0008434790482989701	0.0	0.000275087533783247	0.023872444185827655	0.8888888888888888	0.486179740465388
1	0.15	0.851848739058562	0.2222222222222222	0.0008725463656336849	0.0	0.0007569400258428671	0.02390151150316237	0.8888888888888888	0.4866615929574476
1	0.15	0.8734349154536685	0.2222222222222222	0.0008725463656336849	0.0	0.0007569400258428671	0.02390151150316237	0.8888888888888888	0.4866615929574476
1	0.15	0.9009006851442267	0.2222222222222222	0.0008725463656336849	0.0	0.0007569400258428671	0.02390151150316237	0.8888888888888888	0.4866615929574476
1	0.15	0.916384103980441	0.1111111111111111	-0.0005312182391749611	0.0	-0.0017622309469238484	0.022497746898353724	0.8888888888888888	0.4841424219846809
1	0.15	0.9566618557676194	0.0	0.0	0.0	0.0	0.023028965137528685	0.8888888888888888	0.48590465293160473
1	0.15	0.9566628557676194	0.0	0.0	0.0	0.0	0.023028965137528685	0.8888888888888888	0.48590465293160473
1	0.2	0.4933503502876452	1.0	0.000758035936617326	0.0	-0.0019031971461991315	0.02378700107414601	0.8888888888888888	0.4840014557854056
1	0.2	0.7300139265405944	0.7777777777777778	0.0007952367956753671	0.0	-0.0007922741027276414	0.023824201933204052	0.8888888888888888	0.4851123788288771
1	0.2	0.7931358005091581	0.6666666666666666	0.001075557437032991	0.0	0.0006652956628839246	0.024104522574561676	0.8888888888888888	0.48656994859448865
1	0.2	0.8209663844140184	0.5555555555555556	0.0010884994750062736	0.0	0.00026047039432824937	0.02411746461253496	0.8888888888888888	0.486165123325933
1	0.2	0.851848739058562	0.2222222222222222	0.0011335777594708614	0.0	0.0009200928786174956	0.024162542896999546	0.8888888888888888	0.4868247458102222
1	0.2	0.8734349154536685	0.2222222222222222	0.0011335777594708614	0.0	0.0009200928786174956	0.024162542896999546	0.8888888888888888	0.4868247458102222
