metric,value
rna_counterfactual_by_group=BRD-K70301465|10.0|24.0|A549_top50_de_overlap,0.2
rna_counterfactual_by_group=BRD-K70301465|10.0|24.0|A549_top100_de_overlap,0.43
rna_counterfactual_by_group=BRD-K70301876|10.0|24.0|A549_pseudobulk_correlation,0.7116862208296911
rna_counterfactual_by_group=BRD-K70301876|10.0|24.0|A549_logfc_correlation,0.730986982264242
rna_counterfactual_by_group=BRD-K70301876|10.0|24.0|A549_direction_accuracy,0.7842535787321063
rna_counterfactual_by_group=BRD-K70301876|10.0|24.0|A549_top20_de_overlap,0.15
rna_counterfactual_by_group=BRD-K70301876|10.0|24.0|A549_top50_de_overlap,0.32
rna_counterfactual_by_group=BRD-K70301876|10.0|24.0|A549_top100_de_overlap,0.41
rna_counterfactual_by_group=BRD-K70330367|10.0|24.0|A549_pseudobulk_correlation,0.6440916426158032
rna_counterfactual_by_group=BRD-K70330367|10.0|24.0|A549_logfc_correlation,0.6072886323907908
rna_counterfactual_by_group=BRD-K70330367|10.0|24.0|A549_direction_accuracy,0.7791411042944786
rna_counterfactual_by_group=BRD-K70330367|10.0|24.0|A549_top20_de_overlap,0.0
rna_counterfactual_by_group=BRD-K70330367|10.0|24.0|A549_top50_de_overlap,0.1
rna_counterfactual_by_group=BRD-K70330367|10.0|24.0|A549_top100_de_overlap,0.3
rna_counterfactual_by_group=BRD-K70358946|10.0|24.0|A549_pseudobulk_correlation,0.7996223940102916
rna_counterfactual_by_group=BRD-K70358946|10.0|24.0|A549_logfc_correlation,0.8053905438385864
rna_counterfactual_by_group=BRD-K70358946|10.0|24.0|A549_direction_accuracy,0.8077709611451943
rna_counterfactual_by_group=BRD-K70358946|10.0|24.0|A549_top20_de_overlap,0.55
rna_counterfactual_by_group=BRD-K70358946|10.0|24.0|A549_top50_de_overlap,0.48
rna_counterfactual_by_group=BRD-K70358946|10.0|24.0|A549_top100_de_overlap,0.59
rna_counterfactual_by_group=BRD-K70401845|10.0|24.0|A549_pseudobulk_correlation,0.7634743910902348
rna_counterfactual_by_group=BRD-K70401845|10.0|24.0|A549_logfc_correlation,0.7561705485673952
rna_counterfactual_by_group=BRD-K70401845|10.0|24.0|A549_direction_accuracy,0.803680981595092
rna_counterfactual_by_group=BRD-K70401845|10.0|24.0|A549_top20_de_overlap,0.25
rna_counterfactual_by_group=BRD-K70401845|10.0|24.0|A549_top50_de_overlap,0.34
rna_counterfactual_by_group=BRD-K70401845|10.0|24.0|A549_top100_de_overlap,0.4
rna_counterfactual_by_group=BRD-K70463136|10.0|24.0|A549_pseudobulk_correlation,0.855300024422303
rna_counterfactual_by_group=BRD-K70463136|10.0|24.0|A549_logfc_correlation,0.8578989415920569
rna_counterfactual_by_group=BRD-K70463136|10.0|24.0|A549_direction_accuracy,0.8599182004089979
rna_counterfactual_by_group=BRD-K70463136|10.0|24.0|A549_top20_de_overlap,0.3
rna_counterfactual_by_group=BRD-K70463136|10.0|24.0|A549_top50_de_overlap,0.54
rna_counterfactual_by_group=BRD-K70463136|10.0|24.0|A549_top100_de_overlap,0.56
rna_counterfactual_by_group=BRD-K70464547|10.0|24.0|A549_pseudobulk_correlation,0.8681915750025017
rna_counterfactual_by_group=BRD-K70464547|10.0|24.0|A549_logfc_correlation,0.8715898255845692
rna_counterfactual_by_group=BRD-K70464547|10.0|24.0|A549_direction_accuracy,0.8210633946830266
rna_counterfactual_by_group=BRD-K70464547|10.0|24.0|A549_top20_de_overlap,0.85
rna_counterfactual_by_group=BRD-K70464547|10.0|24.0|A549_top50_de_overlap,0.62
rna_counterfactual_by_group=BRD-K70464547|10.0|24.0|A549_top100_de_overlap,0.63
rna_counterfactual_by_group=BRD-K70490179|10.0|24.0|A549_pseudobulk_correlation,0.8480719338774922
rna_counterfactual_by_group=BRD-K70490179|10.0|24.0|A549_logfc_correlation,0.8623985502878325
rna_counterfactual_by_group=BRD-K70490179|10.0|24.0|A549_direction_accuracy,0.8343558282208589
rna_counterfactual_by_group=BRD-K70490179|10.0|24.0|A549_top20_de_overlap,0.6
rna_counterfactual_by_group=BRD-K70490179|10.0|24.0|A549_top50_de_overlap,0.52
rna_counterfactual_by_group=BRD-K70490179|10.0|24.0|A549_top100_de_overlap,0.6
rna_counterfactual_by_group=BRD-K70505054|10.0|24.0|A549_pseudobulk_correlation,0.7884414289261242
rna_counterfactual_by_group=BRD-K70505054|10.0|24.0|A549_logfc_correlation,0.8066422694587045
rna_counterfactual_by_group=BRD-K70505054|10.0|24.0|A549_direction_accuracy,0.8558282208588958
rna_counterfactual_by_group=BRD-K70505054|10.0|24.0|A549_top20_de_overlap,0.15
rna_counterfactual_by_group=BRD-K70505054|10.0|24.0|A549_top50_de_overlap,0.3
rna_counterfactual_by_group=BRD-K70505054|10.0|24.0|A549_top100_de_overlap,0.45
rna_counterfactual_by_group=BRD-K70507123|10.0|24.0|A549_pseudobulk_correlation,0.6369884851943474
rna_counterfactual_by_group=BRD-K70507123|10.0|24.0|A549_logfc_correlation,0.6999910120691027
rna_counterfactual_by_group=BRD-K70507123|10.0|24.0|A549_direction_accuracy,0.7944785276073619
rna_counterfactual_by_group=BRD-K70507123|10.0|24.0|A549_top20_de_overlap,0.1
rna_counterfactual_by_group=BRD-K70507123|10.0|24.0|A549_top50_de_overlap,0.38
rna_counterfactual_by_group=BRD-K70507123|10.0|24.0|A549_top100_de_overlap,0.47
rna_counterfactual_by_group=BRD-K70511574|10.0|24.0|A549_pseudobulk_correlation,0.8574215781706929
rna_counterfactual_by_group=BRD-K70511574|10.0|24.0|A549_logfc_correlation,0.8659911564256382
rna_counterfactual_by_group=BRD-K70511574|10.0|24.0|A549_direction_accuracy,0.878323108384458
rna_counterfactual_by_group=BRD-K70511574|10.0|24.0|A549_top20_de_overlap,0.35
rna_counterfactual_by_group=BRD-K70511574|10.0|24.0|A549_top50_de_overlap,0.58
rna_counterfactual_by_group=BRD-K70511574|10.0|24.0|A549_top100_de_overlap,0.64
rna_counterfactual_by_group=BRD-K70557564|10.0|24.0|A549_pseudobulk_correlation,0.7157079440823266
rna_counterfactual_by_group=BRD-K70557564|10.0|24.0|A549_logfc_correlation,0.6593835636585988
rna_counterfactual_by_group=BRD-K70557564|10.0|24.0|A549_direction_accuracy,0.8251533742331288
rna_counterfactual_by_group=BRD-K70557564|10.0|24.0|A549_top20_de_overlap,0.1
rna_counterfactual_by_group=BRD-K70557564|10.0|24.0|A549_top50_de_overlap,0.22
rna_counterfactual_by_group=BRD-K70557564|10.0|24.0|A549_top100_de_overlap,0.42
rna_counterfactual_by_group=BRD-K70592483|10.0|24.0|A549_pseudobulk_correlation,0.6611985051765176
rna_counterfactual_by_group=BRD-K70592483|10.0|24.0|A549_logfc_correlation,0.7056488361978611
rna_counterfactual_by_group=BRD-K70592483|10.0|24.0|A549_direction_accuracy,0.8077709611451943
rna_counterfactual_by_group=BRD-K70592483|10.0|24.0|A549_top20_de_overlap,0.25
rna_counterfactual_by_group=BRD-K70592483|10.0|24.0|A549_top50_de_overlap,0.38
rna_counterfactual_by_group=BRD-K70592483|10.0|24.0|A549_top100_de_overlap,0.44
rna_counterfactual_by_group=BRD-K70610771|10.0|24.0|A549_pseudobulk_correlation,0.6309591614254751
rna_counterfactual_by_group=BRD-K70610771|10.0|24.0|A549_logfc_correlation,0.6888956658726427
rna_counterfactual_by_group=BRD-K70610771|10.0|24.0|A549_direction_accuracy,0.7883435582822086
rna_counterfactual_by_group=BRD-K70610771|10.0|24.0|A549_top20_de_overlap,0.1
rna_counterfactual_by_group=BRD-K70610771|10.0|24.0|A549_top50_de_overlap,0.32
rna_counterfactual_by_group=BRD-K70610771|10.0|24.0|A549_top100_de_overlap,0.38
rna_counterfactual_by_group=BRD-K70778732|10.0|24.0|A549_pseudobulk_correlation,0.6644664275199321
rna_counterfactual_by_group=BRD-K70778732|10.0|24.0|A549_logfc_correlation,0.6507504612434508
rna_counterfactual_by_group=BRD-K70778732|10.0|24.0|A549_direction_accuracy,0.7944785276073619
rna_counterfactual_by_group=BRD-K70778732|10.0|24.0|A549_top20_de_overlap,0.2
rna_counterfactual_by_group=BRD-K70778732|10.0|24.0|A549_top50_de_overlap,0.3
rna_counterfactual_by_group=BRD-K70778732|10.0|24.0|A549_top100_de_overlap,0.49
rna_counterfactual_by_group=BRD-K70912147|10.0|24.0|A549_pseudobulk_correlation,0.7263960513382295
rna_counterfactual_by_group=BRD-K70912147|10.0|24.0|A549_logfc_correlation,0.6791889201406602
rna_counterfactual_by_group=BRD-K70912147|10.0|24.0|A549_direction_accuracy,0.7883435582822086
rna_counterfactual_by_group=BRD-K70912147|10.0|24.0|A549_top20_de_overlap,0.25
rna_counterfactual_by_group=BRD-K70912147|10.0|24.0|A549_top50_de_overlap,0.3
rna_counterfactual_by_group=BRD-K70912147|10.0|24.0|A549_top100_de_overlap,0.41
rna_counterfactual_by_group=BRD-K70914287|10.0|24.0|A549_pseudobulk_correlation,0.5977005420170821
rna_counterfactual_by_group=BRD-K70914287|10.0|24.0|A549_logfc_correlation,0.5788530100796304
rna_counterfactual_by_group=BRD-K70914287|10.0|24.0|A549_direction_accuracy,0.7801635991820041
rna_counterfactual_by_group=BRD-K70914287|10.0|24.0|A549_top20_de_overlap,0.1
rna_counterfactual_by_group=BRD-K70914287|10.0|24.0|A549_top50_de_overlap,0.24
rna_counterfactual_by_group=BRD-K70914287|10.0|24.0|A549_top100_de_overlap,0.35
rna_counterfactual_by_group=BRD-K70924353|10.0|24.0|A549_pseudobulk_correlation,0.7448545429133093
rna_counterfactual_by_group=BRD-K70924353|10.0|24.0|A549_logfc_correlation,0.7497669239494608
rna_counterfactual_by_group=BRD-K70924353|10.0|24.0|A549_direction_accuracy,0.8415132924335378
rna_counterfactual_by_group=BRD-K70924353|10.0|24.0|A549_top20_de_overlap,0.05
rna_counterfactual_by_group=BRD-K70924353|10.0|24.0|A549_top50_de_overlap,0.34
rna_counterfactual_by_group=BRD-K70924353|10.0|24.0|A549_top100_de_overlap,0.42
rna_counterfactual_by_group=BRD-K71035033|10.0|24.0|A549_pseudobulk_correlation,0.7993167844766208
rna_counterfactual_by_group=BRD-K71035033|10.0|24.0|A549_logfc_correlation,0.7972986628670478
rna_counterfactual_by_group=BRD-K71035033|10.0|24.0|A549_direction_accuracy,0.8220858895705522
rna_counterfactual_by_group=BRD-K71035033|10.0|24.0|A549_top20_de_overlap,0.45
rna_counterfactual_by_group=BRD-K71035033|10.0|24.0|A549_top50_de_overlap,0.48
rna_counterfactual_by_group=BRD-K71035033|10.0|24.0|A549_top100_de_overlap,0.53
rna_counterfactual_by_group=BRD-K71058253|10.0|24.0|A549_pseudobulk_correlation,0.6318841804263978
rna_counterfactual_by_group=BRD-K71058253|10.0|24.0|A549_logfc_correlation,0.6645872398560518
rna_counterfactual_by_group=BRD-K71058253|10.0|24.0|A549_direction_accuracy,0.7658486707566462
rna_counterfactual_by_group=BRD-K71058253|10.0|24.0|A549_top20_de_overlap,0.05
rna_counterfactual_by_group=BRD-K71058253|10.0|24.0|A549_top50_de_overlap,0.26
rna_counterfactual_by_group=BRD-K71058253|10.0|24.0|A549_top100_de_overlap,0.36
rna_counterfactual_by_group=BRD-K71075609|10.0|24.0|A549_pseudobulk_correlation,0.7292207827025828
rna_counterfactual_by_group=BRD-K71075609|10.0|24.0|A549_logfc_correlation,0.7140347480702334
rna_counterfactual_by_group=BRD-K71075609|10.0|24.0|A549_direction_accuracy,0.8517382413087935
rna_counterfactual_by_group=BRD-K71075609|10.0|24.0|A549_top20_de_overlap,0.05
rna_counterfactual_by_group=BRD-K71075609|10.0|24.0|A549_top50_de_overlap,0.26
rna_counterfactual_by_group=BRD-K71075609|10.0|24.0|A549_top100_de_overlap,0.36
rna_counterfactual_by_group=BRD-K71103788|10.0|24.0|A549_pseudobulk_correlation,0.7370199188749122
rna_counterfactual_by_group=BRD-K71103788|10.0|24.0|A549_logfc_correlation,0.7667506952141787
rna_counterfactual_by_group=BRD-K71103788|10.0|24.0|A549_direction_accuracy,0.8016359918200409
rna_counterfactual_by_group=BRD-K71103788|10.0|24.0|A549_top20_de_overlap,0.5
rna_counterfactual_by_group=BRD-K71103788|10.0|24.0|A549_top50_de_overlap,0.48
rna_counterfactual_by_group=BRD-K71103788|10.0|24.0|A549_top100_de_overlap,0.52
rna_counterfactual_by_group=BRD-K71106091|10.0|24.0|A549_pseudobulk_correlation,0.7235348512770605
rna_counterfactual_by_group=BRD-K71106091|10.0|24.0|A549_logfc_correlation,0.7389417696246
rna_counterfactual_by_group=BRD-K71106091|10.0|24.0|A549_direction_accuracy,0.8159509202453987
rna_counterfactual_by_group=BRD-K71106091|10.0|24.0|A549_top20_de_overlap,0.15
rna_counterfactual_by_group=BRD-K71106091|10.0|24.0|A549_top50_de_overlap,0.28
rna_counterfactual_by_group=BRD-K71106091|10.0|24.0|A549_top100_de_overlap,0.47
rna_counterfactual_by_group=BRD-K71164191|10.0|24.0|A549_pseudobulk_correlation,0.7013894049261513
rna_counterfactual_by_group=BRD-K71164191|10.0|24.0|A549_logfc_correlation,0.7083658188246035
rna_counterfactual_by_group=BRD-K71164191|10.0|24.0|A549_direction_accuracy,0.8261758691206544
rna_counterfactual_by_group=BRD-K71164191|10.0|24.0|A549_top20_de_overlap,0.1
rna_counterfactual_by_group=BRD-K71164191|10.0|24.0|A549_top50_de_overlap,0.26
rna_counterfactual_by_group=BRD-K71164191|10.0|24.0|A549_top100_de_overlap,0.44
rna_counterfactual_by_group=BRD-K71221037|10.0|24.0|A549_pseudobulk_correlation,0.6913381169097514
rna_counterfactual_by_group=BRD-K71221037|10.0|24.0|A549_logfc_correlation,0.6736447773497594
rna_counterfactual_by_group=BRD-K71221037|10.0|24.0|A549_direction_accuracy,0.8087934560327198
rna_counterfactual_by_group=BRD-K71221037|10.0|24.0|A549_top20_de_overlap,0.1
rna_counterfactual_by_group=BRD-K71221037|10.0|24.0|A549_top50_de_overlap,0.28
rna_counterfactual_by_group=BRD-K71221037|10.0|24.0|A549_top100_de_overlap,0.31
rna_counterfactual_by_group=BRD-K71281111|10.0|24.0|A549_pseudobulk_correlation,0.8075743353104281
rna_counterfactual_by_group=BRD-K71281111|10.0|24.0|A549_logfc_correlation,0.8051628256908624
rna_counterfactual_by_group=BRD-K71281111|10.0|24.0|A549_direction_accuracy,0.8619631901840491
rna_counterfactual_by_group=BRD-K71281111|10.0|24.0|A549_top20_de_overlap,0.25
rna_counterfactual_by_group=BRD-K71281111|10.0|24.0|A549_top50_de_overlap,0.3
rna_counterfactual_by_group=BRD-K71281111|10.0|24.0|A549_top100_de_overlap,0.45
rna_counterfactual_by_group=BRD-K71289571|10.0|24.0|A549_pseudobulk_correlation,0.763810293433306
rna_counterfactual_by_group=BRD-K71289571|10.0|24.0|A549_logfc_correlation,0.7540309371484543
rna_counterfactual_by_group=BRD-K71289571|10.0|24.0|A549_direction_accuracy,0.8026584867075665
rna_counterfactual_by_group=BRD-K71289571|10.0|24.0|A549_top20_de_overlap,0.3
rna_counterfactual_by_group=BRD-K71289571|10.0|24.0|A549_top50_de_overlap,0.3
rna_counterfactual_by_group=BRD-K71289571|10.0|24.0|A549_top100_de_overlap,0.45
rna_counterfactual_by_group=BRD-K71480163|10.0|24.0|A549_pseudobulk_correlation,0.7741225949254872
rna_counterfactual_by_group=BRD-K71480163|10.0|24.0|A549_logfc_correlation,0.7594824868685358
rna_counterfactual_by_group=BRD-K71480163|10.0|24.0|A549_direction_accuracy,0.8384458077709611
rna_counterfactual_by_group=BRD-K71480163|10.0|24.0|A549_top20_de_overlap,0.25
rna_counterfactual_by_group=BRD-K71480163|10.0|24.0|A549_top50_de_overlap,0.34
rna_counterfactual_by_group=BRD-K71480163|10.0|24.0|A549_top100_de_overlap,0.46
rna_counterfactual_by_group=BRD-K71603915|10.0|24.0|A549_pseudobulk_correlation,0.7721633448717222
rna_counterfactual_by_group=BRD-K71603915|10.0|24.0|A549_logfc_correlation,0.7843738922328521
rna_counterfactual_by_group=BRD-K71603915|10.0|24.0|A549_direction_accuracy,0.8139059304703476
rna_counterfactual_by_group=BRD-K71603915|10.0|24.0|A549_top20_de_overlap,0.6
rna_counterfactual_by_group=BRD-K71603915|10.0|24.0|A549_top50_de_overlap,0.5
rna_counterfactual_by_group=BRD-K71603915|10.0|24.0|A549_top100_de_overlap,0.53
rna_counterfactual_by_group=BRD-K71799949|10.0|24.0|A549_pseudobulk_correlation,0.6386711997022044
rna_counterfactual_by_group=BRD-K71799949|10.0|24.0|A549_logfc_correlation,0.6544743126004394
rna_counterfactual_by_group=BRD-K71799949|10.0|24.0|A549_direction_accuracy,0.7740286298568507
rna_counterfactual_by_group=BRD-K71799949|10.0|24.0|A549_top20_de_overlap,0.1
rna_counterfactual_by_group=BRD-K71799949|10.0|24.0|A549_top50_de_overlap,0.24
rna_counterfactual_by_group=BRD-K71799949|10.0|24.0|A549_top100_de_overlap,0.33
rna_counterfactual_by_group=BRD-K71822263|10.0|24.0|A549_pseudobulk_correlation,0.5842770596316451
rna_counterfactual_by_group=BRD-K71822263|10.0|24.0|A549_logfc_correlation,0.5925684158352363
rna_counterfactual_by_group=BRD-K71822263|10.0|24.0|A549_direction_accuracy,0.745398773006135
rna_counterfactual_by_group=BRD-K71822263|10.0|24.0|A549_top20_de_overlap,0.15
rna_counterfactual_by_group=BRD-K71822263|10.0|24.0|A549_top50_de_overlap,0.22
rna_counterfactual_by_group=BRD-K71822263|10.0|24.0|A549_top100_de_overlap,0.35
rna_counterfactual_by_group=BRD-K72005722|10.0|24.0|A549_pseudobulk_correlation,0.6533575018641041
rna_counterfactual_by_group=BRD-K72005722|10.0|24.0|A549_logfc_correlation,0.6798821227453273
rna_counterfactual_by_group=BRD-K72005722|10.0|24.0|A549_direction_accuracy,0.7924335378323109
rna_counterfactual_by_group=BRD-K72005722|10.0|24.0|A549_top20_de_overlap,0.1
rna_counterfactual_by_group=BRD-K72005722|10.0|24.0|A549_top50_de_overlap,0.26
rna_counterfactual_by_group=BRD-K72005722|10.0|24.0|A549_top100_de_overlap,0.39
rna_counterfactual_by_group=BRD-K72029282|10.0|24.0|A549_pseudobulk_correlation,0.6840128747175898
rna_counterfactual_by_group=BRD-K72029282|10.0|24.0|A549_logfc_correlation,0.7202072268001144
rna_counterfactual_by_group=BRD-K72029282|10.0|24.0|A549_direction_accuracy,0.8006134969325154
rna_counterfactual_by_group=BRD-K72029282|10.0|24.0|A549_top20_de_overlap,0.25
rna_counterfactual_by_group=BRD-K72029282|10.0|24.0|A549_top50_de_overlap,0.28
rna_counterfactual_by_group=BRD-K72029282|10.0|24.0|A549_top100_de_overlap,0.44
rna_counterfactual_by_group=BRD-K72093121|10.0|24.0|A549_pseudobulk_correlation,0.6652220322987432
rna_counterfactual_by_group=BRD-K72093121|10.0|24.0|A549_logfc_correlation,0.6956651451320167
rna_counterfactual_by_group=BRD-K72093121|10.0|24.0|A549_direction_accuracy,0.8159509202453987
rna_counterfactual_by_group=BRD-K72093121|10.0|24.0|A549_top20_de_overlap,0.15
rna_counterfactual_by_group=BRD-K72093121|10.0|24.0|A549_top50_de_overlap,0.3
rna_counterfactual_by_group=BRD-K72093121|10.0|24.0|A549_top100_de_overlap,0.41
rna_counterfactual_by_group=BRD-K72166146|10.0|24.0|A549_pseudobulk_correlation,0.7128607284837682
rna_counterfactual_by_group=BRD-K72166146|10.0|24.0|A549_logfc_correlation,0.7248242177815445
rna_counterfactual_by_group=BRD-K72166146|10.0|24.0|A549_direction_accuracy,0.8558282208588958
rna_counterfactual_by_group=BRD-K72166146|10.0|24.0|A549_top20_de_overlap,0.0
rna_counterfactual_by_group=BRD-K72166146|10.0|24.0|A549_top50_de_overlap,0.18
rna_counterfactual_by_group=BRD-K72166146|10.0|24.0|A549_top100_de_overlap,0.37
rna_counterfactual_by_group=BRD-K72215350|10.0|24.0|A549_pseudobulk_correlation,0.6733119544309586
rna_counterfactual_by_group=BRD-K72215350|10.0|24.0|A549_logfc_correlation,0.6399200692226941
rna_counterfactual_by_group=BRD-K72215350|10.0|24.0|A549_direction_accuracy,0.8067484662576687
rna_counterfactual_by_group=BRD-K72215350|10.0|24.0|A549_top20_de_overlap,0.35
rna_counterfactual_by_group=BRD-K72215350|10.0|24.0|A549_top50_de_overlap,0.32
rna_counterfactual_by_group=BRD-K72215350|10.0|24.0|A549_top100_de_overlap,0.43
rna_counterfactual_by_group=BRD-K72222507|10.0|24.0|A549_pseudobulk_correlation,0.7233126730099426
rna_counterfactual_by_group=BRD-K72222507|10.0|24.0|A549_logfc_correlation,0.6663267300695455
rna_counterfactual_by_group=BRD-K72222507|10.0|24.0|A549_direction_accuracy,0.8353783231083844
rna_counterfactual_by_group=BRD-K72222507|10.0|24.0|A549_top20_de_overlap,0.2
rna_counterfactual_by_group=BRD-K72222507|10.0|24.0|A549_top50_de_overlap,0.32
rna_counterfactual_by_group=BRD-K72222507|10.0|24.0|A549_top100_de_overlap,0.37
rna_counterfactual_by_group=BRD-K72414522|10.0|24.0|A549_pseudobulk_correlation,0.823223710147804
rna_counterfactual_by_group=BRD-K72414522|10.0|24.0|A549_logfc_correlation,0.8205420542302989
rna_counterfactual_by_group=BRD-K72414522|10.0|24.0|A549_direction_accuracy,0.8568507157464212
rna_counterfactual_by_group=BRD-K72414522|10.0|24.0|A549_top20_de_overlap,0.2
rna_counterfactual_by_group=BRD-K72414522|10.0|24.0|A549_top50_de_overlap,0.24
rna_counterfactual_by_group=BRD-K72414522|10.0|24.0|A549_top100_de_overlap,0.29
rna_counterfactual_by_group=BRD-K72827473|10.0|24.0|A549_pseudobulk_correlation,0.8907798288077512
rna_counterfactual_by_group=BRD-K72827473|10.0|24.0|A549_logfc_correlation,0.8916155088666088
rna_counterfactual_by_group=BRD-K72827473|10.0|24.0|A549_direction_accuracy,0.8732106339468303
rna_counterfactual_by_group=BRD-K72827473|10.0|24.0|A549_top20_de_overlap,0.65
rna_counterfactual_by_group=BRD-K72827473|10.0|24.0|A549_top50_de_overlap,0.66
rna_counterfactual_by_group=BRD-K72827473|10.0|24.0|A549_top100_de_overlap,0.72
rna_counterfactual_by_group=BRD-K72922393|10.0|24.0|A549_pseudobulk_correlation,0.7744663921709094
rna_counterfactual_by_group=BRD-K72922393|10.0|24.0|A549_logfc_correlation,0.7925263587503127
rna_counterfactual_by_group=BRD-K72922393|10.0|24.0|A549_direction_accuracy,0.8149284253578732
rna_counterfactual_by_group=BRD-K72922393|10.0|24.0|A549_top20_de_overlap,0.3
rna_counterfactual_by_group=BRD-K72922393|10.0|24.0|A549_top50_de_overlap,0.3
rna_counterfactual_by_group=BRD-K72922393|10.0|24.0|A549_top100_de_overlap,0.45
rna_counterfactual_by_group=BRD-K72951360|10.0|24.0|A549_pseudobulk_correlation,0.8970510387507608
rna_counterfactual_by_group=BRD-K72951360|10.0|24.0|A549_logfc_correlation,0.897918468325833
rna_counterfactual_by_group=BRD-K72951360|10.0|24.0|A549_direction_accuracy,0.8711656441717791
rna_counterfactual_by_group=BRD-K72951360|10.0|24.0|A549_top20_de_overlap,0.6
rna_counterfactual_by_group=BRD-K72951360|10.0|24.0|A549_top50_de_overlap,0.72
rna_counterfactual_by_group=BRD-K72951360|10.0|24.0|A549_top100_de_overlap,0.7
rna_counterfactual_by_group=BRD-K73088654|10.0|24.0|A549_pseudobulk_correlation,0.738669097479649
rna_counterfactual_by_group=BRD-K73088654|10.0|24.0|A549_logfc_correlation,0.7484885247364107
rna_counterfactual_by_group=BRD-K73088654|10.0|24.0|A549_direction_accuracy,0.8087934560327198
rna_counterfactual_by_group=BRD-K73088654|10.0|24.0|A549_top20_de_overlap,0.3
rna_counterfactual_by_group=BRD-K73088654|10.0|24.0|A549_top50_de_overlap,0.42
rna_counterfactual_by_group=BRD-K73088654|10.0|24.0|A549_top100_de_overlap,0.46
rna_counterfactual_by_group=BRD-K73107279|10.0|24.0|A549_pseudobulk_correlation,0.6980834983151244
rna_counterfactual_by_group=BRD-K73107279|10.0|24.0|A549_logfc_correlation,0.7157232039748778
rna_counterfactual_by_group=BRD-K73107279|10.0|24.0|A549_direction_accuracy,0.8282208588957055
rna_counterfactual_by_group=BRD-K73107279|10.0|24.0|A549_top20_de_overlap,0.1
rna_counterfactual_by_group=BRD-K73107279|10.0|24.0|A549_top50_de_overlap,0.44
rna_counterfactual_by_group=BRD-K73107279|10.0|24.0|A549_top100_de_overlap,0.49
rna_counterfactual_by_group=BRD-K73109821|10.0|24.0|A549_pseudobulk_correlation,0.7253935183825991
rna_counterfactual_by_group=BRD-K73109821|10.0|24.0|A549_logfc_correlation,0.7640536689567394
rna_counterfactual_by_group=BRD-K73109821|10.0|24.0|A549_direction_accuracy,0.810838445807771
rna_counterfactual_by_group=BRD-K73109821|10.0|24.0|A549_top20_de_overlap,0.05
rna_counterfactual_by_group=BRD-K73109821|10.0|24.0|A549_top50_de_overlap,0.28
rna_counterfactual_by_group=BRD-K73109821|10.0|24.0|A549_top100_de_overlap,0.42
rna_counterfactual_by_group=BRD-K73196317|10.0|24.0|A549_pseudobulk_correlation,0.6743958663431278
rna_counterfactual_by_group=BRD-K73196317|10.0|24.0|A549_logfc_correlation,0.6460595334416832
rna_counterfactual_by_group=BRD-K73196317|10.0|24.0|A549_direction_accuracy,0.7985685071574642
rna_counterfactual_by_group=BRD-K73196317|10.0|24.0|A549_top20_de_overlap,0.1
rna_counterfactual_by_group=BRD-K73196317|10.0|24.0|A549_top50_de_overlap,0.16
rna_counterfactual_by_group=BRD-K73196317|10.0|24.0|A549_top100_de_overlap,0.39
rna_counterfactual_by_group=BRD-K73237276|10.0|24.0|A549_pseudobulk_correlation,0.6895558099034993
rna_counterfactual_by_group=BRD-K73237276|10.0|24.0|A549_logfc_correlation,0.6470718483208502
rna_counterfactual_by_group=BRD-K73237276|10.0|24.0|A549_direction_accuracy,0.7832310838445807
rna_counterfactual_by_group=BRD-K73237276|10.0|24.0|A549_top20_de_overlap,0.25
rna_counterfactual_by_group=BRD-K73237276|10.0|24.0|A549_top50_de_overlap,0.36
rna_counterfactual_by_group=BRD-K73237276|10.0|24.0|A549_top100_de_overlap,0.42
rna_counterfactual_by_group=BRD-K73319509|10.0|24.0|A549_pseudobulk_correlation,0.65320583845105
rna_counterfactual_by_group=BRD-K73319509|10.0|24.0|A549_logfc_correlation,0.6279551743060109
rna_counterfactual_by_group=BRD-K73319509|10.0|24.0|A549_direction_accuracy,0.7597137014314929
rna_counterfactual_by_group=BRD-K73319509|10.0|24.0|A549_top20_de_overlap,0.3
rna_counterfactual_by_group=BRD-K73319509|10.0|24.0|A549_top50_de_overlap,0.22
rna_counterfactual_by_group=BRD-K73319509|10.0|24.0|A549_top100_de_overlap,0.43
rna_counterfactual_by_group=BRD-K73381542|10.0|24.0|A549_pseudobulk_correlation,0.7202910688351748
rna_counterfactual_by_group=BRD-K73381542|10.0|24.0|A549_logfc_correlation,0.6815232086138624
rna_counterfactual_by_group=BRD-K73381542|10.0|24.0|A549_direction_accuracy,0.7955010224948875
rna_counterfactual_by_group=BRD-K73381542|10.0|24.0|A549_top20_de_overlap,0.45
rna_counterfactual_by_group=BRD-K73381542|10.0|24.0|A549_top50_de_overlap,0.38
rna_counterfactual_by_group=BRD-K73381542|10.0|24.0|A549_top100_de_overlap,0.52
rna_counterfactual_by_group=BRD-K73440166|10.0|24.0|A549_pseudobulk_correlation,0.6532177433480661
rna_counterfactual_by_group=BRD-K73440166|10.0|24.0|A549_logfc_correlation,0.5715494794804525
rna_counterfactual_by_group=BRD-K73440166|10.0|24.0|A549_direction_accuracy,0.7893660531697342
rna_counterfactual_by_group=BRD-K73440166|10.0|24.0|A549_top20_de_overlap,0.25
