transition_source_cosine_improvement	absolute_target_cosine	source_as_target_bio_cosine_to_teacher	delta_cosine	delta_magnitude_ratio	delta_prediction_effective_rank	delta_prediction_spectral_entropy	delta_teacher_effective_rank	source_improvement_hinge_violation_fraction	transition_to_target_map	transition_to_target_median_rank	transition_to_target_recall@1	transition_to_target_recall@5	transition_to_target_recall@10	transition_to_target_same_perturbation_enrichment@10
0.010648068482771481	0.9296178201013343	0.9189697516185631	0.48944859207185387	0.8006171308030129	9.157871811189414	1.5464220788252279	9.761345170779872	0.7777777777777778	0.5520134405667887	1.0	0.5555555555555556	0.8888888888888888	0.9629629629629629	1.1783333333333335
0.010183319479628913	0.9055906336426824	0.8954073141630533	0.43320016719507765	0.7249341362371965	9.149516175486093	1.6279345707056225	9.694293998017098	0.8148148148148148	0.4486954298138509	5.0	0.4444444444444444	0.5555555555555556	0.7777777777777778	1.0835164835164837
0.007579487998210662	0.8865523089349019	0.8789728209366912	0.337198959142597	0.723729723534119	7.968293420443085	1.569801895255434	8.2544865461961	0.6296296296296297	0.519964862631773	1.0	0.5555555555555556	0.7777777777777778	0.9259259259259259	1.2541666666666667
-0.002724074002740049	0.9008810818194489	0.9036051558221888	0.3202773159557404	0.7899045778727977	9.417761772940288	1.690704661729717	10.218308587513167	0.7777777777777778	0.38392315644494296	3.0	0.2962962962962963	0.6296296296296297	0.8148148148148148	1.0380555555555555
0.0070937227776610955	0.9118070055099835	0.9047132827323227	0.33753478205015597	0.7327828503777496	7.614135879103099	1.5562956935722323	7.928442171739168	0.7037037037037037	0.49062305782799825	5.0	0.25925925925925924	0.6296296296296297	0.7037037037037037	1.0966666666666667
0.0003977416088672764	0.9017788728800039	0.9013811312711364	0.3554717110148207	0.7691011263612985	9.387529515356796	1.647198328127348	10.425465807316137	0.7777777777777778	0.397922850580516	4.0	0.2962962962962963	0.6296296296296297	0.8148148148148148	1.0842857142857145
0.011927266062961857	0.8900140869650675	0.8780868209021055	0.3910360329571829	0.7206118046545446	8.834665311325633	1.5809872063724715	8.675102232763857	0.6666666666666666	0.5067112343967471	1.0	0.6666666666666666	0.7037037037037037	0.8148148148148148	1.1608333333333334
0.01605445136990464	0.9190411472684806	0.9029866958985763	0.42116934971762787	0.7104863962919695	9.256530899427416	1.601539792942965	10.369587317518745	0.6666666666666666	0.4269626265174243	4.0	0.3333333333333333	0.7037037037037037	0.8148148148148148	0.9928571428571429
0.00825508498514389	0.907646169548289	0.8993910845631452	0.43155861794116557	0.7778372244610573	9.685563343327008	1.612804085846026	10.430192204025094	0.7407407407407407	0.4778124379050304	1.0	0.5185185185185185	0.5555555555555556	0.7777777777777778	1.0030555555555556
0.01713707786256092	0.9203462055487353	0.9032091276861743	0.5296340132969575	0.866829123907206	9.273758234735505	1.6175928351771902	10.507986637356577	0.5925925925925926	0.5300317600386275	1.0	0.5555555555555556	0.7037037037037037	0.7777777777777778	1.1716666666666669
0.02213021735808217	0.9261124970424987	0.9039822796844165	0.4865452317833507	0.8010959317247455	8.674498681494805	1.6079965245866978	9.061514201861621	0.6666666666666666	0.5906774015473905	1.0	0.6296296296296297	0.7037037037037037	0.8148148148148148	0.9655555555555556
