heldout_perturbation_id	seed	candidate	alpha	rows	transition_improvement	delta_cosine	condition_recall_at_1	condition_median_rank	delta_rank	magnitude_ratio	floor_transition_improvement	floor_delta_cosine	floor_condition_recall_at_1	transition_gap_vs_fold_floor	delta_cosine_gap_vs_fold_floor	recall_gap_vs_fold_floor
1	2	pooled_source_only_ridge	0.15	9	0.012265860263664965	0.5049060465645238	1.0	1.0	5.574267356881185	0.9230456561860715	0.010444315613137016	0.49028030999024924	1.0	0.0018215446505279488	0.014625736574274517	0.0
1	2	pooled_source_only_ridge	0.2	9	0.01279379318555233	0.509429310321109	1.0	1.0	5.590395657571056	0.9101931036308812	0.010444315613137016	0.49028030999024924	1.0	0.002349477572415314	0.01914900033085981	0.0
1	2	pooled_source_only_ridge	0.35	9	0.014136437255622537	0.521545180708078	1.0	1.0	5.638563815727463	0.8759713503530482	0.010444315613137016	0.49028030999024924	1.0	0.003692121642485521	0.03126487071782874	0.0
1	2	pooled_source_only_ridge	0.5	9	0.015113348265634227	0.5308324809882988	1.0	1.0	5.68445233294594	0.8488406552897906	0.010444315613137016	0.49028030999024924	1.0	0.004669032652497211	0.040552170998049586	0.0
1	2	pooled_source_only_ridge	0.75	9	0.01591975003082222	0.537824908380569	1.0	1.0	5.753974521110972	0.8212878258940642	0.010444315613137016	0.49028030999024924	1.0	0.005475434417685204	0.047544598390319714	0.0
1	2	pooled_source_only_ridge	1.0	9	0.015695618165360952	0.5318870068532338	1.0	1.0	5.81087915462437	0.817866551857945	0.010444315613137016	0.49028030999024924	1.0	0.005251302552223936	0.041606696862984516	0.0
1	2	pooled_full_ridge	0.0	9	0.010444315613137016	0.49028030999024924	1.0	1.0	5.528902562430008	0.9655505889812779	0.010444315613137016	0.49028030999024924	1.0	0.0	0.0	0.0
1	2	pooled_full_ridge	0.025	9	0.010766601645937223	0.49260736630364416	1.0	1.0	5.534981420732347	0.9581537444521797	0.010444315613137016	0.49028030999024924	1.0	0.00032228603280020675	0.002327056313394915	0.0
1	2	pooled_full_ridge	0.05	9	0.01107940892492428	0.494900268186615	1.0	1.0	5.541369511986368	0.9509030906073046	0.010444315613137016	0.49028030999024924	1.0	0.0006350933117872642	0.004619958196365737	0.0
1	2	pooled_full_ridge	0.075	9	0.011382702167213673	0.4971561982555148	1.0	1.0	5.5480206042085145	0.9438017688673115	0.010444315613137016	0.49028030999024924	1.0	0.0009383865540766572	0.006875888265265584	0.0
1	2	pooled_full_ridge	0.1	9	0.011676447244044177	0.4993722495931011	1.0	1.0	5.5548926117402235	0.9368529596617715	0.010444315613137016	0.49028030999024924	1.0	0.0012321316309071607	0.009091939602851873	0.0
1	2	pooled_full_ridge	0.15	9	0.01223516226852502	0.5036726544252039	1.0	1.0	5.569152675345909	0.9234257825011805	0.010444315613137016	0.49028030999024924	1.0	0.0017908466553880047	0.013392344434954684	0.0
1	2	pooled_full_ridge	0.2	9	0.012755304746973457	0.5077765362928566	1.0	1.0	5.583898913469397	0.9106476940244723	0.010444315613137016	0.49028030999024924	1.0	0.0023109891338364413	0.01749622630260733	0.0
1	2	pooled_full_ridge	0.35	9	0.014082101446665267	0.5186424079002532	1.0	1.0	5.629455623001683	0.8764753955941399	0.010444315613137016	0.49028030999024924	1.0	0.003637785833528251	0.028362097910003936	0.0
1	2	pooled_full_ridge	0.5	9	0.015054708675384955	0.5267491596345325	1.0	1.0	5.675414719828096	0.8491136023424851	0.010444315613137016	0.49028030999024924	1.0	0.0046103930622479385	0.03646884964428326	0.0
1	2	pooled_full_ridge	0.75	9	0.015880308011474293	0.5321035078362998	1.0	1.0	5.749944895691423	0.8205319284013146	0.010444315613137016	0.49028030999024924	1.0	0.005435992398337277	0.04182319784605054	0.0
1	2	pooled_full_ridge	1.0	9	0.01570899825818406	0.5249565291073092	1.0	1.0	5.813256813810347	0.8153868467193024	0.010444315613137016	0.49028030999024924	1.0	0.005264682645047043	0.034676219117059925	0.0
1	2	pooled_environment_centered_ridge	0.0	9	0.010444315613137016	0.49028030999024924	1.0	1.0	5.528902562430008	0.9655505889812779	0.010444315613137016	0.49028030999024924	1.0	0.0	0.0	0.0
1	2	pooled_environment_centered_ridge	0.025	9	0.010532143778696169	0.4907166535539376	1.0	1.0	5.535527740550506	0.9605199993159584	0.010444315613137016	0.49028030999024924	1.0	8.782816555915306e-05	0.00043634356368837945	0.0
1	2	pooled_environment_centered_ridge	0.05	9	0.010612079156054936	0.49108450193128195	1.0	1.0	5.542610161173463	0.9556240492625191	0.010444315613137016	0.49028030999024924	1.0	0.00016776354291792028	0.0008041919410327059	0.0
1	2	pooled_environment_centered_ridge	0.075	9	0.01068411817269489	0.4913806906255018	1.0	1.0	5.550088208568525	0.9508649977774221	0.010444315613137016	0.49028030999024924	1.0	0.00023980255955787476	0.0011003806352525847	0.0
