seed	candidate	alpha	oracle_active_fraction	transition_improvement	delta_cosine	condition_recall_at_1	condition_median_rank	delta_rank	magnitude_ratio	floor_transition_improvement	floor_delta_cosine	floor_condition_recall_at_1	transition_gap_vs_per_seed_floor	delta_cosine_gap_vs_per_seed_floor	recall_gap_vs_per_seed_floor
1	pooled_full_ridge	0.75	0.4444444444444444	0.02716392084584264	0.569488992864826	0.37037037037037035	3.0	10.64204448567157	0.7169256001583046	0.021756478285427833	0.5404280277268804	0.3333333333333333	0.005407442560414807	0.02906096513794565	0.037037037037037035
1	pooled_full_ridge	1.0	0.2962962962962963	0.02736841442063946	0.5703406186994137	0.37037037037037035	3.0	10.998002274539308	0.7408181683203436	0.021756478285427833	0.5404280277268804	0.3333333333333333	0.005611936135211628	0.029912590972533293	0.037037037037037035
1	pooled_environment_centered_ridge	0.025	0.5925925925925926	0.022065631978393133	0.5425350387843717	0.3333333333333333	2.0	9.946571186275598	0.7888822895252261	0.021756478285427833	0.5404280277268804	0.3333333333333333	0.00030915369296529924	0.002107011057491337	0.0
1	pooled_environment_centered_ridge	0.05	0.5925925925925926	0.02236683196717382	0.5446188528521497	0.3333333333333333	2.0	9.956442997679414	0.7844850838427553	0.021756478285427833	0.5404280277268804	0.3333333333333333	0.000610353681745987	0.00419082512526936	0.0
1	pooled_environment_centered_ridge	0.075	0.5925925925925926	0.02265997735823749	0.5466765491134407	0.3333333333333333	2.0	9.966611779508879	0.780168773961146	0.021756478285427833	0.5404280277268804	0.3333333333333333	0.0009034990728096562	0.006248521386560291	0.0
1	pooled_environment_centered_ridge	0.1	0.5555555555555556	0.02294612259836522	0.5485231206539146	0.3333333333333333	2.0	9.965550792157382	0.7771200556732838	0.021756478285427833	0.5404280277268804	0.3333333333333333	0.001189644312937388	0.008095092927034253	0.0
1	pooled_environment_centered_ridge	0.15	0.5555555555555556	0.023496160572798085	0.5524111206794241	0.3333333333333333	2.0	9.980847824577285	0.7694816456500773	0.021756478285427833	0.5404280277268804	0.3333333333333333	0.001739682287370252	0.011983092952543739	0.0
1	pooled_environment_centered_ridge	0.2	0.5555555555555556	0.024015357343069404	0.5561619198688319	0.3333333333333333	2.0	9.996561892966804	0.7621870207926525	0.021756478285427833	0.5404280277268804	0.3333333333333333	0.0022588790576415704	0.015733892141951533	0.0
1	pooled_environment_centered_ridge	0.35	0.5185185185185185	0.025381243027794896	0.5661241438888422	0.3333333333333333	2.0	10.04929057054687	0.7448552407972426	0.021756478285427833	0.5404280277268804	0.3333333333333333	0.0036247647423670627	0.02569611616196188	0.0
1	pooled_environment_centered_ridge	0.5	0.5185185185185185	0.026479496699032313	0.5741154367974534	0.37037037037037035	2.0	10.157566910109178	0.7299303969447666	0.021756478285427833	0.5404280277268804	0.3333333333333333	0.0047230184136044795	0.03368740907057299	0.037037037037037035
1	pooled_environment_centered_ridge	0.75	0.48148148148148145	0.027668082315179855	0.5821437402460046	0.4074074074074074	2.0	10.404849299871035	0.7268527655533928	0.021756478285427833	0.5404280277268804	0.3333333333333333	0.005911604029752021	0.041715712519124204	0.07407407407407407
1	pooled_environment_centered_ridge	1.0	0.4444444444444444	0.027800959690652945	0.5745244610231963	0.4074074074074074	2.0	10.696147540231335	0.740926694807061	0.021756478285427833	0.5404280277268804	0.3333333333333333	0.006044481405225111	0.03409643329631595	0.07407407407407407
